7897,827720976,-0.347682,-0.095068,9.786054,-0.00513,0.002743,0.002183,,,
7898,827721001,-0.348901,-0.063481,9.797922,-0.005019,0.000925,0.002314,,,
7899,827721026,-0.360326,-0.08502,9.82471,-0.002146,-0.004753,0.006166,,,
7900,827721051,-0.359683,-0.094221,9.794206,-0.006339,-0.001532,0.002563,,,
7901,827721076,-0.355587,-0.076376,9.805767,-0.000617,0.002281,0.004628,,,
7902,827721101,-0.351786,-0.066344,9.797029,-0.000586,0.00218,-0.001746,,,
7903,827721126,-0.345988,-0.060476,9.793497,0.003414,-0.000715,0.005165,,,
7904,827721151,-0.313621,-0.081761,9.788329,0.006096,-0.006674,0.005382,,,
7905,827721176,-0.313832,-0.082694,9.822592,0.007431,-0.00239,0.005129,,,
7906,827721201,-0.352648,-0.03033,9.827738,0.00608,0.001803,0.003262,,,
7907,827721226,-0.326503,-0.031184,9.7911,0.003438,-0.007024,0.001089,,,
7908,827721251,-0.278239,-0.005961,9.776093,0.004694,-0.001527,0.005427,,,
7909,827721276,-0.337084,0.037733,9.789598,0.011936,-0.001416,-0.002769,,,
7910,827721301,-0.358754,0.061912,9.778972,0.006515,-0.003168,0.002755,,,
7911,827721326,-0.313853,0.076121,9.805009,0.007516,-0.005618,0.001036,,,
7912,827721351,-0.311558,0.092914,9.780924,0.01104,-0.001019,0.000735,,,
7913,827721376,-0.298315,0.090526,9.813735,0.003415,0.001992,0.005981,,,
7914,827721401,-0.291565,0.025471,9.805767,0.001092,0.002319,-0.001812,,,
7915,827721426,-0.290396,0.001019,9.800224,-0.0045,0.001313,0.00409,,,
7916,827721451,-0.326039,-0.043742,9.796308,-0.005175,0.002028,-0.002545,,,
7917,827721476,-0.32294,-0.06471,9.800855,-0.001808,-0.004041,-0.001049,,,
7918,827721501,-0.304275,-0.079373,9.796216,0.000431,0.006576,-0.002331,,,
7919,827721526,-0.331682,-0.06139,9.810838,-0.000603,-0.002898,-0.000152,,,
7920,827721551,-0.304221,-0.080808,9.804404,0.003374,-0.000337,0.005934,,,
7921,827721576,-0.331202,-0.079017,9.820335,0.004576,0.002043,0.002491,,,
7922,827721601,-0.386512,-0.08939,9.785042,0.010543,-0.001007,0.003296,,,
7923,827721626,-0.382261,-0.075546,9.75701,0.00784,0.004566,0.00283,,,
7924,827721651,-0.371305,-0.062595,9.784233,0.0037,-0.005955,0.000645,,,
7925,827721676,-0.370168,-0.039021,9.80657,0.010604,-0.001481,-0.002132,,,
7926,827721701,-0.36859,-0.017488,9.833224,0.00964,-0.000954,0.001375,,,
7927,827721726,-0.32244,0.000546,9.792651,0.014164,-0.002566,0.002672,,,
7928,827721751,-0.30951,0.013057,9.773959,0.014699,-0.001682,0.0028,,,
7929,827721776,-0.353674,0.064447,9.815484,0.015107,-0.002754,0.002035,,,
7930,827721801,-0.364418,0.079184,9.815006,0.014967,0.005171,0.002219,,,
7931,827721826,-0.32468,0.112896,9.787813,0.009432,0.000544,0.000145,,,
7932,827721851,-0.307356,0.107258,9.795374,0.008708,-0.002973,0.000909,,,
7933,827721876,-0.332571,0.077821,9.79458,0.002444,-0.00508,0.001132,,,
7934,827721901,-0.319826,0.088904,9.817858,-0.004067,-0.000261,0.002366,,,
7935,827721926,-0.28329,0.085339,9.815102,0.001043,-0.007214,0.002401,,,
7936,827721951,-0.302376,0.113875,9.846878,-0.005898,-0.005475,0.003636,,,
7937,827721976,-0.268149,0.109738,9.794007,-0.007607,0.004983,0.011207,,,
7938,827722001,-0.265989,0.134608,9.811011,-0.011279,0.001824,-0.000876,,,
7939,827722026,-0.306094,0.120441,9.802176,-0.009148,0.000773,0.001827,,,
7940,827722051,-0.327324,0.120281,9.82416,-0.015059,0.002621,-0.000636,,,
7941,827722076,-0.307607,0.05197,9.813285,-0.017223,0.003113,-0.000072,,,
7942,827722101,-0.332881,0.040793,9.807324,-0.012763,0.00177,0.002833,,,
7943,827722126,-0.325548,0.018801,9.804976,-0.020298,0.001897,-0.001167,,,
7944,827722151,-0.272619,-0.024257,9.812909,-0.011151,0.007744,0.002643,,,
7945,827722176,-0.268182,-0.046286,9.832377,-0.011307,0.004224,0.001305,,,
7946,827722201,-0.310678,-0.074767,9.806608,-0.012678,0.013144,0.002761,,,
7947,827722226,-0.313506,-0.101649,9.766454,-0.012614,0.003737,0.006542,,,
7948,827722251,-0.345448,-0.090288,9.792287,-0.009944,0.009868,-0.000346,,,
7949,827722276,-0.374323,-0.087626,9.824199,-0.009316,0.004609,0.0012,,,
7950,827722301,-0.344463,-0.107485,9.824443,-0.009659,0.003433,0.005028,,,
7951,827722326,-0.324779,-0.101592,9.786637,-0.005409,0.011481,-0.007594,,,
7952,827722351,-0.336234,-0.098821,9.789959,-0.004728,0.008702,0.000325,,,
7953,827722376,-0.377682,-0.080843,9.816161,-0.002365,0.002356,-0.003293,,,
7954,827722401,-0.359772,-0.072103,9.778452,0.001213,0.000434,0.000556,,,
7955,827722426,-0.381614,-0.114336,9.793356,0.00319,-0.001638,-0.002673,,,
7956,827722451,-0.382073,-0.113878,9.783254,0.001711,0.002463,0.002992,,,
7957,827722476,-0.350533,-0.091059,9.792454,0.010456,-0.004511,0.00598,,,
7958,827722501,-0.329816,-0.045937,9.800275,0.010465,0.000228,0.000542,,,
7959,827722526,-0.357386,-0.023594,9.82457,0.01507,-0.007203,0.002882,,,
7960,827722551,-0.328855,-0.03539,9.80515,0.011398,-0.008097,0.004965,,,
7961,827722576,-0.311503,-0.000331,9.818318,0.011601,-0.003752,0.005275,,,
7962,827722601,-0.348998,0.028107,9.792362,0.013988,-0.000189,0.000302,,,
7963,827722626,-0.361926,0.032282,9.8025,0.009201,-0.010197,0.001697,,,
7964,827722651,-0.330528,0.100996,9.841015,0.012158,-0.005464,0.001381,,,
7965,827722676,-0.287029,0.045722,9.851118,0.009379,-0.004725,0.000727,,,
7966,827722701,-0.31348,0.090434,9.791118,0.005266,-0.00159,0.004908,,,
7967,827722726,-0.322518,0.068884,9.798988,0.0067,0.001858,0.002301,,,
7968,827722751,-0.332406,0.050112,9.8016,0.002073,-0.004271,-0.000781,,,
7969,827722776,-0.369083,0.062818,9.827106,0.005208,-0.00027,0.004593,,,
7970,827722801,-0.347403,0.057149,9.806519,0.002219,0.001575,-0.000592,,,
7971,827722826,-0.315054,0.018647,9.822453,0.001904,-0.002606,0.005092,,,
7972,827722851,-0.306648,-0.00667,9.796868,0.003561,0.002912,0.002351,,,
7973,827722876,-0.297905,-0.000979,9.791301,-0.007544,-0.005786,0.006382,,,
7974,827722901,-0.319122,0.007581,9.804177,-0.001293,-0.007105,0.001632,,,
7975,827722926,-0.310585,-0.011001,9.836065,0.002518,0.00063,-0.000717,,,
7976,827722951,-0.350759,0.015897,9.792324,-0.005491,-0.009121,0.003846,,,
7977,827722976,-0.344813,0.017374,9.740005,-0.002591,-0.004882,-0.003356,,,
7978,827723001,-0.336755,-0.01456,9.803666,-0.002569,-0.001918,-0.001889,,,
7979,827723026,-0.353914,-0.044781,9.818025,0.00037,-0.001493,0.003172,,,
7980,827723051,-0.334203,-0.04278,9.811075,-0.001618,-0.001255,0.003162,,,
7981,827723076,-0.31647,-0.020681,9.776367,-0.002554,-0.001997,0.006087,,,
7982,827723101,-0.305151,-0.006709,9.796816,-0.003625,-0.000763,0.00238,,,
7983,827723126,-0.343883,0.048491,9.797163,-0.005914,-0.001198,0.004919,,,
7984,827723151,-0.329905,0.047212,9.785077,0.002787,-0.003685,0.002988,,,
7985,827723176,-0.310643,0.017176,9.799607,-0.001606,-0.001383,0.001684,,,
7986,827723201,-0.321964,-0.000142,9.796974,-0.002822,-0.003001,0.006086,,,
7987,827723226,-0.314884,-0.037424,9.794039,-0.002904,-0.007863,0.002012,,,
7988,827723251,-0.298131,-0.048738,9.786594,0.002159,-0.000489,0.002412,,,
7989,827723276,-0.344653,-0.047092,9.786313,0.004223,0.001037,-0.007406,,,
7990,827723301,-0.331109,-0.077106,9.81021,0.003648,-0.000246,-0.00128,,,
7991,827723326,-0.321416,-0.022576,9.816577,0.000231,-0.001314,0.002654,,,
7992,827723351,-0.319009,-0.035404,9.819755,0.005367,0.003855,0.000446,,,
7993,827723376,-0.298923,-0.028548,9.812828,0.006059,0.005087,-0.004277,,,
7994,827723401,-0.298451,-0.005686,9.803823,-0.000663,-0.004672,-0.001435,,,
7995,827723426,-0.317797,-0.001497,9.820943,-0.000186,0.001107,-0.002965,,,
7996,827723451,-0.323462,-0.016294,9.818613,0.0054,0.000463,0.001028,,,
7997,827723476,-0.336982,0.030403,9.781337,0.001024,-0.000456,-0.002578,,,
7998,827723501,-0.3058,0.034891,9.751797,0.000671,0.000681,-0.000475,,,
7999,827723526,-0.33685,-0.019795,9.802649,0.0011,0.008753,0.003287,,,
8000,827723551,-0.313179,-0.014905,9.782078,-0.001995,-0.00201,0.0036,,,
8001,827723576,-0.286513,0.008284,9.791936,0.002074,-0.001498,0.001957,,,
8002,827723601,-0.312508,0.008582,9.799608,0.001805,0.004162,0.003168,,,
8003,827723626,-0.351789,0.001126,9.809621,-0.001171,-0.001618,0.004946,,,
8004,827723651,-0.324399,-0.021579,9.810888,0.002739,0.007315,0.002913,,,
8005,827723676,-0.355104,-0.005586,9.799537,0.000551,0.002563,-0.00264,,,
8006,827723701,-0.37633,0.025394,9.785091,0.001496,-0.000049,0.001517,,,
8007,827723726,-0.344139,0.014597,9.79594,-0.000428,-0.000478,0.00546,,,
8008,827723751,-0.319691,0.016238,9.801372,0.002669,-0.002113,0.0026,,,
8009,827723776,-0.34014,0.043759,9.805677,-0.000972,0.002453,0.003541,,,
8010,827723801,-0.349241,0.038008,9.814642,0.000776,0.002408,0.003803,,,
8011,827723826,-0.348431,0.070874,9.790252,-0.009561,0.004153,-0.000155,,,
8012,827723851,-0.33132,0.101156,9.781199,-0.007205,0.002708,-0.00225,,,
8013,827723876,-0.361711,0.115212,9.813743,-0.014731,-0.001054,-0.006305,,,
8014,827723901,-0.3162,0.110755,9.818381,-0.016925,-0.001512,0.002865,,,
8015,827723926,-0.325974,0.125531,9.816907,-0.013898,0.007695,0.006577,,,
8016,827723951,-0.31109,0.087797,9.773144,-0.015016,0.00767,0.003955,,,
8017,827723976,-0.299787,0.070538,9.768761,-0.025101,-0.00249,-0.006364,,,
8018,827724001,-0.285303,0.019484,9.803079,-0.022325,0.003387,-0.002716,,,
8019,827724026,-0.308401,0.031315,9.797706,-0.02072,0.007807,-0.001052,,,
8020,827724051,-0.280847,0.000405,9.807609,-0.018278,0.002986,0.001073,,,
8021,827724076,-0.285626,-0.015859,9.812957,-0.021712,0.006594,-0.003159,,,
8022,827724101,-0.323115,-0.047767,9.789902,-0.025749,0.003818,-0.001453,,,
8023,827724126,-0.335151,-0.081741,9.842171,-0.02261,0.006501,0.00284,,,
8024,827724151,-0.25191,-0.070133,9.866844,-0.018066,0.007094,0.003819,,,
8025,827724176,-0.278049,-0.058403,9.809458,-0.020358,0.004065,0.003684,,,
8026,827724201,-0.389013,-0.066821,9.757312,-0.017491,0.001825,0.005746,,,
8027,827724226,-0.41133,-0.072658,9.719933,-0.010523,0.00433,-0.000145,,,
8028,827724251,-0.439725,-0.075674,9.731518,-0.009024,0.01094,-0.000526,,,
8029,827724276,-0.412691,-0.097894,9.851048,-0.008063,0.000474,0.002107,,,
8030,827724301,-0.350672,-0.095169,9.806424,-0.011994,0.002936,-0.002964,,,
8031,827724326,-0.27807,-0.17446,9.768992,-0.00326,0.007442,-0.001387,,,
8032,827724351,-0.323286,-0.163161,9.777905,0.005573,0.008571,0.002556,,,
8033,827724376,-0.424128,-0.156194,9.823484,0.002831,-0.000048,0.001411,,,
8034,827724401,-0.385235,-0.133932,9.789473,0.00681,-0.003332,0.00609,,,
8035,827724426,-0.359768,-0.075411,9.788555,0.005907,-0.005575,-0.000682,,,
8036,827724451,-0.339755,-0.074235,9.796539,0.009826,0.0057,0.000408,,,
8037,827724476,-0.311962,-0.084513,9.817679,0.013128,0.002316,0.000435,,,
8038,827724501,-0.321616,-0.076461,9.833529,0.011428,-0.001232,0.006679,,,
8039,827724526,-0.340361,-0.037339,9.789602,0.018193,-0.003155,0.006083,,,
8040,827724551,-0.351035,-0.023096,9.782386,0.014521,0.001654,0.003819,,,
8041,827724576,-0.331675,0.015811,9.787314,0.015806,0.000685,-0.001596,,,
8042,827724601,-0.347655,0.046709,9.782804,0.011469,-0.003201,0.002912,,,
8043,827724626,-0.327815,0.096604,9.776706,0.0081,-0.002101,0.001672,,,
8044,827724651,-0.322693,0.094265,9.797254,0.00938,0.002694,0.003268,,,
8045,827724676,-0.332992,0.073094,9.776698,0.00789,-0.000548,-0.001386,,,
8046,827724701,-0.360071,0.03651,9.784134,0.003988,-0.001501,-0.000259,,,
8047,827724726,-0.328997,0.033396,9.799419,0.003678,0.001824,-0.00129,,,
8048,827724751,-0.297991,-0.005094,9.817818,0.007907,-0.004001,-0.001065,,,
8049,827724776,-0.329065,0.014351,9.846075,0.007755,-0.001697,0.004873,,,
8050,827724801,-0.323514,0.002845,9.806715,0.004992,0.00187,0.005168,,,
8051,827724826,-0.319249,0.032451,9.777835,0.002401,-0.003113,0.004581,,,
8052,827724851,-0.3208,0.014307,9.826011,0.000967,-0.000173,0.003041,,,
8053,827724876,-0.328014,0.015754,9.838339,0.004932,-0.002758,-0.002038,,,
8054,827724901,-0.283806,-0.036155,9.792939,0.003009,-0.003712,-0.001603,,,
8055,827724926,-0.320367,-0.027806,9.783671,0.003691,0.003058,0.006251,,,
8056,827724951,-0.368295,0.019678,9.809856,-0.0016,0.002098,0.006025,,,
8057,827724976,-0.306703,-0.000463,9.805131,-0.001141,-0.000201,-0.00042,,,
8058,827725001,-0.316865,0.011449,9.807992,0.002156,0.000255,0.000107,,,
8059,827725026,-0.341588,-0.007912,9.799541,-0.002529,-0.001493,0.006539,,,
8060,827725051,-0.346187,-0.016158,9.7702,-0.00422,-0.004034,0.003333,,,
8061,827725076,-0.290052,-0.019042,9.756618,0.000502,0.000635,0.002208,,,
8062,827725101,-0.330086,-0.013974,9.821283,0.003402,-0.006753,0.003575,,,
8063,827725126,-0.356007,-0.008445,9.808247,0.002483,-0.005113,0.006121,,,
8064,827725151,-0.317014,-0.040656,9.816277,0.002174,0.001013,0.000362,,,
8065,827725176,-0.340249,0.002182,9.791366,0.002165,0.003967,0.000748,,,
8066,827725201,-0.338676,0.001275,9.781161,0.007132,-0.004031,0.004295,,,
8067,827725226,-0.340314,0.007936,9.800098,0.001171,0.001737,-0.003023,,,
8068,827725251,-0.307634,0.003834,9.798437,0.001219,0.000338,-0.006537,,,
8069,827725276,-0.329437,0.016161,9.82198,0.001828,0.002261,-0.000979,,,
8070,827725301,-0.328644,0.021426,9.842255,-0.000869,0.005406,0.001679,,,
8071,827725326,-0.32104,0.038187,9.83777,-0.003631,-0.000095,-0.001845,,,
8072,827725351,-0.308796,0.014364,9.82124,-0.001107,0.002021,0.003408,,,
8073,827725376,-0.313621,0.020052,9.818554,-0.000368,-0.00073,0.005651,,,
8074,827725401,-0.29806,0.011939,9.783679,-0.00643,0.000042,0.002928,,,
8075,827725426,-0.272751,-0.003119,9.82177,-0.002173,0.003408,0.005569,,,
8076,827725451,-0.3368,0.042352,9.815677,-0.004752,0.00525,0.000831,,,
8077,827725476,-0.328974,0.033834,9.789762,0.000769,0.002827,0.001374,,,
8078,827725501,-0.317824,0.019989,9.784433,-0.002532,0.004376,0.00046,,,
8079,827725526,-0.331101,0.036686,9.826541,-0.001365,0.007172,0.003208,,,
8080,827725551,-0.337147,0.032206,9.793416,-0.007863,0.004333,-0.003146,,,
8081,827725576,-0.330271,0.038452,9.747866,-0.008593,0.005201,-0.004427,,,
8082,827725601,-0.356148,0.011543,9.805511,-0.010648,0.001155,0.002915,,,
8083,827725626,-0.370487,-0.001012,9.808321,-0.011693,-0.001366,0.001694,,,
8084,827725651,-0.348723,-0.003336,9.795975,-0.011776,-0.006068,0.004895,,,
8085,827725676,-0.344344,-0.027676,9.800453,-0.012383,-0.002114,0.004438,,,
8086,827725701,-0.355116,-0.049287,9.793432,-0.013618,-0.003554,0.006418,,,
8087,827725726,-0.364792,-0.053038,9.81111,-0.005092,-0.006875,0.010999,,,
8088,827725751,-0.341476,-0.090281,9.791671,-0.009066,-0.000556,0.010587,,,
8089,827725776,-0.375058,-0.083258,9.78759,-0.003424,-0.000972,0.01024,,,
8090,827725801,-0.361091,-0.111844,9.797498,-0.001876,0.003552,0.008835,,,
8091,827725826,-0.356149,-0.112729,9.78476,0.001794,-0.002295,0.005612,,,
8092,827725851,-0.346571,-0.117884,9.797891,0.005606,-0.000621,0.009137,,,
8093,827725876,-0.366715,-0.119934,9.806305,0.005001,-0.004122,0.011824,,,
8094,827725901,-0.316155,-0.151132,9.798493,0.005826,-0.000256,0.017509,,,
8095,827725926,-0.321407,-0.146873,9.808365,0.008112,-0.007281,0.017586,,,
